transaction_id,customer_id,transaction_date,category,channel,amount_sgd
TXN530961,CUST105535,2026-04-13,Electronics,Online,824.51
TXN530962,CUST102901,2026-05-04,Toys & Baby,In-Store,34.43
TXN530963,CUST105182,2026-03-24,Sports & Outdoors,Online,35.44
TXN530964,CUST104051,2025-11-14,Groceries,In-Store,17.79
TXN530965,CUST101603,2025-12-14,Groceries,Online,52.77
TXN530966,CUST103469,2025-08-17,Toys & Baby,Online,50.94
TXN530967,CUST101615,2025-12-08,Sports & Outdoors,Online,186.07
TXN530968,CUST101206,2026-04-12,Groceries,In-Store,21.91
TXN530969,CUST101923,2025-08-23,Fashion,Online,98.27
TXN530970,CUST101785,2025-08-01,Groceries,Online,29.34
TXN530971,CUST102979,2025-10-12,Electronics,Online,457.74
TXN530972,CUST103839,2026-06-23,Beauty,In-Store,102.55
TXN530973,CUST105806,2025-10-30,Sports & Outdoors,In-Store,190.28
TXN530974,CUST102820,2026-01-04,Groceries,Online,41.14
TXN530975,CUST104576,2025-10-13,Beauty,Online,27.92
TXN530976,CUST102951,2026-02-01,Toys & Baby,Online,52.6
TXN530977,CUST102610,2026-07-23,Toys & Baby,Online,24.89
TXN530978,CUST102475,2025-08-06,Electronics,In-Store,444.69
TXN530979,CUST105272,2025-08-06,Groceries,Online,58.57
TXN530980,CUST100883,2025-11-22,Electronics,Online,378.12
TXN530981,CUST101750,2025-08-14,Home & Living,In-Store,267.33
TXN530982,CUST104348,2026-05-06,Beauty,In-Store,17.16
TXN530983,CUST101780,2026-05-06,Beauty,Online,117.78
TXN530984,CUST100015,2025-11-25,Home & Living,In-Store,161.23
TXN530985,CUST101306,2025-09-25,Fashion,In-Store,120.33
TXN530986,CUST100179,2026-07-18,Toys & Baby,In-Store,45.32
TXN530987,CUST101762,2026-03-13,Electronics,Online,874.44
TXN530988,CUST101963,2025-12-11,Toys & Baby,In-Store,21.84
TXN530989,CUST105725,2025-11-10,Sports & Outdoors,Online,203.4
TXN530990,CUST104866,2026-03-16,Toys & Baby,In-Store,67.2
TXN530991,CUST100744,2026-04-24,Home & Living,Online,167.09
TXN530992,CUST100748,2026-02-22,Electronics,In-Store,366.62
TXN530993,CUST105982,2025-08-20,Toys & Baby,In-Store,72.35
TXN530994,CUST104049,2025-12-13,Electronics,Online,427.21
TXN530995,CUST103769,2025-09-05,Electronics,In-Store,386.62
TXN530996,CUST103540,2026-04-01,Home & Living,In-Store,65.16
TXN530997,CUST100904,2025-10-05,Fashion,In-Store,90.46
TXN530998,CUST101590,2026-03-01,Electronics,Online,350.62
TXN530999,CUST102599,2026-07-08,Electronics,Online,271.67
TXN531000,CUST102684,2025-08-20,Beauty,In-Store,63.69
TXN531001,CUST105823,2026-07-04,Toys & Baby,Online,77.42
TXN531002,CUST100269,2026-03-17,Sports & Outdoors,Online,157.15
TXN531003,CUST100085,2026-01-18,Sports & Outdoors,Online,173.26
TXN531004,CUST105501,2025-09-15,Home & Living,Online,272.44
TXN531005,CUST105286,2025-09-11,Toys & Baby,In-Store,53.4
TXN531006,CUST101747,2026-04-02,Electronics,Online,150.56
TXN531007,CUST101935,2026-05-10,Toys & Baby,Online,25.91
TXN531008,CUST103563,2026-01-28,Toys & Baby,Online,51.91
TXN531009,CUST101219,2026-06-12,Fashion,Online,85.83
TXN531010,CUST105270,2026-06-04,Electronics,Online,641.28
TXN531011,CUST101623,2026-02-12,Toys & Baby,In-Store,50.36
TXN531012,CUST100367,2026-03-03,Beauty,In-Store,20.95
TXN531013,CUST103191,2025-08-23,Sports & Outdoors,In-Store,142.4
TXN531014,CUST104420,2026-04-04,Beauty,Online,36.14
TXN531015,CUST105743,2025-08-19,Groceries,In-Store,41.21
TXN531016,CUST103767,2025-10-21,Groceries,In-Store,24.68
TXN531017,CUST100624,2025-08-24,Home & Living,Online,281.07
TXN531018,CUST103995,2026-07-06,Toys & Baby,Online,21.18
TXN531019,CUST100563,2026-01-25,Home & Living,Online,261.69
TXN531020,CUST101172,2026-02-24,Groceries,Online,12.13
TXN531021,CUST101785,2025-08-21,Fashion,In-Store,65.77
TXN531022,CUST100341,2025-08-03,Fashion,In-Store,67.28
TXN531023,CUST102196,2025-08-05,Groceries,Online,48.46
TXN531024,CUST104614,2025-11-12,Toys & Baby,Online,47.9
TXN531025,CUST100330,2025-08-31,Sports & Outdoors,Online,99.07
TXN531026,CUST102976,2025-12-23,Sports & Outdoors,In-Store,78.15
TXN531027,CUST101362,2026-02-20,Groceries,Online,12.41
TXN531028,CUST103410,2025-09-14,Beauty,Online,86.48
TXN531029,CUST102958,2026-04-29,Groceries,Online,30.8
TXN531030,CUST101005,2026-06-19,Beauty,Online,27.81
TXN531031,CUST105137,2025-10-28,Toys & Baby,Online,90.76
TXN531032,CUST103002,2025-11-14,Electronics,In-Store,247.12
TXN531033,CUST105920,2026-04-25,Toys & Baby,Online,78.49
TXN531034,CUST105913,2026-05-14,Electronics,Online,338.17
TXN531035,CUST101512,2026-03-23,Fashion,In-Store,62.07
TXN531036,CUST105317,2025-10-09,Home & Living,Online,191.12
TXN531037,CUST104340,2026-01-14,Electronics,Online,506.07
TXN531038,CUST102599,2025-11-23,Toys & Baby,Online,97.23
TXN531039,CUST104910,2025-09-18,Fashion,Online,47.23
TXN531040,CUST102526,2026-07-13,Electronics,Online,109.22
TXN531041,CUST102959,2026-02-04,Beauty,In-Store,61.85
TXN531042,CUST102230,2025-10-15,Home & Living,In-Store,290.62
TXN531043,CUST105080,2026-07-01,Groceries,Online,25.09
TXN531044,CUST105456,2026-01-25,Beauty,Online,63.62
TXN531045,CUST100914,2025-12-30,Home & Living,Online,117.18
TXN531046,CUST103548,2025-12-25,Home & Living,In-Store,206.12
TXN531047,CUST100714,2026-07-01,Electronics,Online,345.47
TXN531048,CUST105331,2026-05-30,Electronics,In-Store,609.18
TXN531049,CUST101324,2026-05-04,Home & Living,Online,208.01
TXN531050,CUST100222,2026-02-12,Electronics,Online,176.97
TXN531051,CUST104489,2026-06-19,Fashion,In-Store,112.9
TXN531052,CUST104016,2025-10-12,Beauty,Online,67.37
TXN531053,CUST102468,2025-12-30,Groceries,In-Store,46.71
TXN531054,CUST103730,2025-09-20,Home & Living,In-Store,119.46
TXN531055,CUST104639,2026-05-01,Electronics,In-Store,413.43
TXN531056,CUST101027,2025-10-19,Home & Living,In-Store,162.67
TXN531057,CUST101830,2025-12-17,Home & Living,Online,47.69
TXN531058,CUST102920,2025-10-25,Fashion,Online,99.21
TXN531059,CUST103815,2025-11-30,Beauty,Online,49.79
TXN531060,CUST103698,2026-06-13,Groceries,Online,49.61
TXN531061,CUST102965,2026-02-06,Groceries,Online,9.51
TXN531062,CUST103989,2026-04-29,Home & Living,Online,83.96
TXN531063,CUST100125,2026-07-29,Electronics,Online,610.43
TXN531064,CUST101945,2026-07-16,Toys & Baby,Online,17.07
TXN531065,CUST103444,2026-07-18,Groceries,In-Store,21.23
TXN531066,CUST101839,2026-05-09,Fashion,Online,63.37
TXN531067,CUST105660,2026-02-04,Groceries,Online,27.13
TXN531068,CUST105784,2025-11-13,Fashion,In-Store,76.66
TXN531069,CUST102228,2026-05-14,Groceries,In-Store,54.71
TXN531070,CUST101393,2026-01-03,Beauty,Online,86.94
TXN531071,CUST101349,2026-02-03,Sports & Outdoors,In-Store,33.49
TXN531072,CUST102670,2025-12-02,Home & Living,In-Store,280.49
TXN531073,CUST105751,2025-12-31,Toys & Baby,Online,45.42
TXN531074,CUST101422,2026-06-06,Groceries,Online,5.44
TXN531075,CUST101987,2026-02-09,Beauty,Online,36.78
TXN531076,CUST103366,2026-01-27,Fashion,In-Store,19.96
TXN531077,CUST103430,2026-01-14,Groceries,In-Store,26.51
TXN531078,CUST103995,2026-03-03,Beauty,In-Store,85.0
TXN531079,CUST104387,2025-08-11,Home & Living,Online,54.82
TXN531080,CUST104768,2025-09-11,Electronics,In-Store,270.0
TXN531081,CUST102953,2025-12-11,Toys & Baby,Online,62.64
TXN531082,CUST100435,2026-07-22,Groceries,Online,36.8
TXN531083,CUST104077,2026-05-19,Sports & Outdoors,In-Store,25.53
TXN531084,CUST103566,2026-05-04,Beauty,Online,12.27
TXN531085,CUST101288,2026-05-31,Sports & Outdoors,Online,55.43
TXN531086,CUST105145,2026-04-25,Sports & Outdoors,Online,65.31
TXN531087,CUST104466,2025-08-16,Toys & Baby,Online,34.23
TXN531088,CUST102535,2025-12-28,Home & Living,In-Store,247.38
TXN531089,CUST105814,2025-08-06,Toys & Baby,In-Store,36.18
TXN531090,CUST104080,2026-02-13,Electronics,Online,761.6
TXN531091,CUST105594,2026-02-12,Groceries,In-Store,5.41
TXN531092,CUST104393,2025-12-15,Toys & Baby,Online,74.69
TXN531093,CUST104288,2025-09-18,Beauty,In-Store,33.76
TXN531094,CUST101311,2026-07-28,Toys & Baby,Online,35.53
TXN531095,CUST102519,2025-12-09,Home & Living,In-Store,233.58
TXN531096,CUST103831,2025-10-12,Toys & Baby,In-Store,68.0
TXN531097,CUST104986,2026-07-13,Home & Living,Online,75.48
TXN531098,CUST105480,2026-04-01,Sports & Outdoors,Online,96.45
TXN531099,CUST100501,2025-10-20,Home & Living,Online,58.67
TXN531100,CUST104312,2026-03-09,Fashion,In-Store,33.43
TXN531101,CUST101602,2026-03-17,Sports & Outdoors,In-Store,108.5
TXN531102,CUST104285,2026-06-23,Groceries,Online,19.37
TXN531103,CUST101910,2025-12-31,Sports & Outdoors,Online,227.45
TXN531104,CUST103435,2025-12-01,Fashion,In-Store,112.12
TXN531105,CUST103157,2025-09-08,Home & Living,In-Store,42.51
TXN531106,CUST105249,2026-02-18,Fashion,Online,26.97
TXN531107,CUST103939,2026-01-18,Home & Living,In-Store,76.15
TXN531108,CUST101462,2026-01-22,Groceries,Online,23.43
TXN531109,CUST103791,2025-12-28,Home & Living,Online,291.19
TXN531110,CUST103860,2026-06-21,Home & Living,Online,237.28
TXN531111,CUST102186,2025-10-08,Beauty,Online,31.44
TXN531112,CUST101582,2026-07-04,Beauty,Online,85.74
TXN531113,CUST105472,2025-10-08,Home & Living,Online,34.36
TXN531114,CUST100929,2025-12-23,Sports & Outdoors,Online,72.64
TXN531115,CUST100859,2025-12-12,Sports & Outdoors,Online,28.6
TXN531116,CUST103544,2026-02-21,Sports & Outdoors,Online,52.84
TXN531117,CUST101855,2026-07-16,Groceries,Online,59.45
TXN531118,CUST103022,2026-06-17,Groceries,Online,34.62
TXN531119,CUST101613,2025-09-13,Beauty,Online,74.0
TXN531120,CUST102208,2026-03-12,Electronics,Online,462.21
TXN531121,CUST102451,2025-12-14,Toys & Baby,Online,63.03
TXN531122,CUST103383,2026-03-05,Fashion,In-Store,70.95
TXN531123,CUST100481,2026-01-12,Groceries,Online,7.31
TXN531124,CUST102598,2026-02-15,Groceries,Online,48.93
TXN531125,CUST104149,2025-09-23,Electronics,In-Store,532.28
TXN531126,CUST104280,2025-08-16,Sports & Outdoors,In-Store,43.25
TXN531127,CUST101634,2026-03-14,Sports & Outdoors,Online,145.81
TXN531128,CUST103262,2025-12-05,Electronics,Online,478.71
TXN531129,CUST102307,2026-06-24,Sports & Outdoors,Online,85.16
TXN531130,CUST100226,2025-08-02,Groceries,In-Store,57.29
TXN531131,CUST102597,2026-04-27,Home & Living,Online,82.98
TXN531132,CUST104063,2026-07-13,Fashion,Online,16.42
TXN531133,CUST105681,2025-08-30,Fashion,Online,53.71
TXN531134,CUST100687,2026-06-23,Home & Living,Online,33.28
TXN531135,CUST102570,2025-10-14,Groceries,Online,45.65
TXN531136,CUST105657,2026-05-08,Sports & Outdoors,Online,127.06
TXN531137,CUST102823,2026-02-01,Sports & Outdoors,In-Store,179.86
TXN531138,CUST105383,2025-07-30,Groceries,Online,9.59
TXN531139,CUST104118,2025-10-03,Sports & Outdoors,Online,204.01
TXN531140,CUST105214,2026-07-05,Beauty,In-Store,106.25
TXN531141,CUST104564,2025-09-14,Groceries,In-Store,37.41
TXN531142,CUST100441,2025-11-27,Electronics,Online,301.05
TXN531143,CUST104589,2025-10-10,Fashion,Online,81.88
TXN531144,CUST100778,2026-03-19,Toys & Baby,Online,60.97
TXN531145,CUST104504,2025-07-31,Fashion,Online,106.87
TXN531146,CUST102518,2026-03-04,Sports & Outdoors,Online,60.97
TXN531147,CUST104136,2025-08-13,Groceries,In-Store,36.12
TXN531148,CUST100370,2025-09-24,Toys & Baby,In-Store,54.37
TXN531149,CUST100698,2026-01-05,Fashion,Online,122.76
TXN531150,CUST100653,2026-05-10,Fashion,In-Store,112.78
TXN531151,CUST102253,2025-11-28,Home & Living,Online,75.16
TXN531152,CUST101025,2026-05-31,Groceries,Online,16.13
TXN531153,CUST100047,2025-08-02,Fashion,In-Store,108.37
TXN531154,CUST105297,2026-02-14,Beauty,Online,49.28
TXN531155,CUST104523,2025-09-01,Home & Living,In-Store,41.8
TXN531156,CUST103423,2026-03-17,Electronics,Online,212.46
TXN531157,CUST104368,2026-02-04,Home & Living,Online,106.61
TXN531158,CUST101818,2026-02-25,Beauty,Online,68.82
TXN531159,CUST104257,2026-05-09,Electronics,Online,655.93
TXN531160,CUST103114,2025-07-31,Home & Living,Online,214.69
TXN531161,CUST100542,2026-05-30,Groceries,In-Store,28.93
TXN531162,CUST104006,2025-09-22,Electronics,In-Store,422.31
TXN531163,CUST105962,2026-06-09,Sports & Outdoors,Online,79.09
TXN531164,CUST101543,2026-06-12,Beauty,Online,118.83
TXN531165,CUST100027,2026-07-22,Groceries,Online,50.66
TXN531166,CUST104518,2025-09-22,Groceries,Online,23.2
TXN531167,CUST101681,2025-10-28,Toys & Baby,Online,16.94
TXN531168,CUST102429,2025-10-21,Toys & Baby,In-Store,42.91
TXN531169,CUST100046,2026-01-16,Electronics,In-Store,453.92
TXN531170,CUST100394,2026-05-16,Fashion,Online,64.67
TXN531171,CUST104279,2026-02-14,Beauty,In-Store,40.69
TXN531172,CUST105788,2025-10-08,Fashion,In-Store,136.77
TXN531173,CUST103553,2026-07-29,Home & Living,Online,56.54
TXN531174,CUST105072,2025-12-23,Groceries,In-Store,16.04
TXN531175,CUST101240,2026-02-06,Sports & Outdoors,In-Store,211.09
TXN531176,CUST100413,2026-06-02,Fashion,Online,95.05
TXN531177,CUST102086,2026-07-24,Home & Living,Online,56.48
TXN531178,CUST101255,2026-04-04,Electronics,In-Store,555.98
TXN531179,CUST103715,2025-11-20,Fashion,Online,122.7
TXN531180,CUST105744,2026-03-24,Electronics,Online,679.2
TXN531181,CUST101392,2025-08-03,Sports & Outdoors,In-Store,247.2
TXN531182,CUST105427,2026-04-07,Toys & Baby,Online,71.69
TXN531183,CUST103222,2025-09-08,Toys & Baby,In-Store,13.03
TXN531184,CUST100625,2025-10-26,Sports & Outdoors,In-Store,212.02
TXN531185,CUST103214,2026-05-20,Sports & Outdoors,Online,229.25
TXN531186,CUST102808,2026-04-28,Home & Living,Online,205.03
TXN531187,CUST104506,2025-12-08,Groceries,In-Store,58.17
TXN531188,CUST104505,2026-06-19,Home & Living,In-Store,253.09
TXN531189,CUST103862,2026-04-23,Fashion,Online,93.96
TXN531190,CUST104025,2025-12-20,Fashion,Online,28.12
TXN531191,CUST103661,2026-01-13,Electronics,Online,615.93
TXN531192,CUST101424,2026-01-24,Groceries,Online,37.86
TXN531193,CUST105564,2026-02-12,Sports & Outdoors,Online,20.64
TXN531194,CUST101275,2026-07-02,Electronics,Online,407.31
TXN531195,CUST103583,2026-04-26,Fashion,Online,100.49
TXN531196,CUST104656,2025-07-31,Electronics,Online,553.09
TXN531197,CUST100511,2026-01-14,Beauty,Online,71.17
TXN531198,CUST102708,2026-03-30,Home & Living,Online,44.67
TXN531199,CUST100182,2025-11-24,Sports & Outdoors,In-Store,153.56
TXN531200,CUST101361,2026-01-28,Beauty,Online,25.45
TXN531201,CUST103833,2025-11-21,Home & Living,In-Store,86.34
TXN531202,CUST105493,2025-11-12,Toys & Baby,Online,88.4
TXN531203,CUST101828,2026-05-24,Beauty,In-Store,26.08
TXN531204,CUST105025,2026-05-15,Fashion,In-Store,23.81
TXN531205,CUST103145,2026-07-22,Fashion,Online,99.95
TXN531206,CUST104575,2026-01-02,Groceries,Online,48.74
TXN531207,CUST104877,2025-10-12,Groceries,Online,26.52
TXN531208,CUST103831,2025-12-29,Electronics,In-Store,835.68
TXN531209,CUST102540,2025-12-01,Home & Living,In-Store,59.91
TXN531210,CUST103513,2025-11-19,Fashion,In-Store,53.07
TXN531211,CUST104171,2026-02-14,Home & Living,Online,134.69
TXN531212,CUST105187,2025-10-23,Sports & Outdoors,In-Store,64.65
TXN531213,CUST103294,2025-12-10,Home & Living,Online,88.84
TXN531214,CUST105259,2026-03-20,Groceries,Online,48.86
TXN531215,CUST102331,2025-09-09,Home & Living,In-Store,143.14
TXN531216,CUST104569,2026-01-07,Electronics,Online,85.19
TXN531217,CUST103674,2026-03-18,Electronics,Online,247.59
TXN531218,CUST100473,2026-04-14,Groceries,In-Store,55.14
TXN531219,CUST103011,2026-02-17,Home & Living,Online,232.66
TXN531220,CUST104595,2025-12-31,Sports & Outdoors,In-Store,199.59
TXN531221,CUST104055,2026-01-20,Home & Living,Online,156.64
TXN531222,CUST103392,2025-12-24,Beauty,Online,59.44
TXN531223,CUST104779,2025-11-21,Beauty,Online,92.58
TXN531224,CUST105434,2025-10-28,Beauty,In-Store,73.77
TXN531225,CUST100868,2026-01-31,Fashion,In-Store,124.69
TXN531226,CUST101539,2025-08-31,Beauty,Online,111.69
TXN531227,CUST105937,2025-11-11,Toys & Baby,Online,79.05
TXN531228,CUST101456,2026-01-31,Beauty,Online,99.11
TXN531229,CUST104980,2026-04-20,Toys & Baby,Online,96.44
TXN531230,CUST103188,2026-07-13,Sports & Outdoors,Online,201.11
TXN531231,CUST102309,2026-06-15,Sports & Outdoors,In-Store,89.4
TXN531232,CUST104384,2025-12-08,Groceries,In-Store,48.92
TXN531233,CUST104534,2026-07-07,Groceries,Online,42.37
TXN531234,CUST101642,2026-07-29,Toys & Baby,Online,91.66
TXN531235,CUST100062,2026-06-29,Home & Living,In-Store,138.09
TXN531236,CUST104685,2025-11-26,Groceries,Online,53.33
TXN531237,CUST104161,2026-07-22,Home & Living,Online,129.12
TXN531238,CUST100733,2025-09-25,Groceries,In-Store,39.24
TXN531239,CUST100227,2025-08-05,Sports & Outdoors,In-Store,223.89
TXN531240,CUST103983,2025-10-21,Home & Living,Online,281.16
TXN531241,CUST103622,2025-10-26,Home & Living,In-Store,163.5
TXN531242,CUST104593,2026-01-09,Electronics,In-Store,366.06
TXN531243,CUST105256,2026-01-14,Home & Living,In-Store,238.14
TXN531244,CUST104002,2026-05-16,Toys & Baby,Online,18.83
TXN531245,CUST103830,2026-04-25,Sports & Outdoors,Online,212.68
TXN531246,CUST103120,2026-05-07,Home & Living,Online,224.19
TXN531247,CUST103410,2025-11-05,Groceries,Online,13.96
TXN531248,CUST105843,2025-10-06,Electronics,In-Store,176.65
TXN531249,CUST100284,2025-07-31,Sports & Outdoors,In-Store,127.63
TXN531250,CUST103262,2026-02-27,Sports & Outdoors,Online,162.5
TXN531251,CUST101487,2026-03-20,Beauty,Online,50.68
TXN531252,CUST104373,2026-06-27,Fashion,Online,67.27
TXN531253,CUST104504,2026-03-12,Beauty,Online,77.45
TXN531254,CUST101597,2026-01-19,Beauty,In-Store,114.07
TXN531255,CUST104565,2025-09-22,Groceries,Online,13.28
TXN531256,CUST103881,2026-07-02,Toys & Baby,In-Store,10.66
TXN531257,CUST105688,2026-03-11,Sports & Outdoors,Online,172.54
TXN531258,CUST104913,2025-10-21,Groceries,Online,45.44
TXN531259,CUST104645,2025-09-12,Beauty,Online,90.27
TXN531260,CUST100853,2025-11-29,Electronics,Online,863.77
TXN531261,CUST105927,2026-05-28,Sports & Outdoors,In-Store,199.05
TXN531262,CUST104801,2026-01-05,Fashion,Online,107.44
TXN531263,CUST105074,2025-08-30,Groceries,In-Store,50.31
TXN531264,CUST104524,2025-10-30,Toys & Baby,Online,89.87
TXN531265,CUST105149,2026-06-10,Fashion,Online,145.08
TXN531266,CUST103670,2026-04-02,Home & Living,In-Store,289.92
TXN531267,CUST100075,2025-11-03,Electronics,In-Store,630.06
TXN531268,CUST102785,2025-11-09,Electronics,Online,532.62
TXN531269,CUST101493,2026-04-05,Home & Living,Online,69.42
TXN531270,CUST101872,2025-08-27,Sports & Outdoors,In-Store,88.6
TXN531271,CUST101663,2025-10-07,Sports & Outdoors,Online,66.61
TXN531272,CUST103805,2026-03-12,Sports & Outdoors,In-Store,160.88
TXN531273,CUST104747,2026-05-29,Beauty,Online,102.75
TXN531274,CUST105233,2025-12-30,Toys & Baby,In-Store,45.9
TXN531275,CUST105261,2025-12-10,Beauty,In-Store,18.98
TXN531276,CUST100119,2026-07-22,Sports & Outdoors,Online,42.14
TXN531277,CUST104538,2026-01-26,Groceries,Online,55.71
TXN531278,CUST105594,2025-08-12,Groceries,Online,9.97
TXN531279,CUST104655,2026-04-16,Toys & Baby,In-Store,29.01
TXN531280,CUST100711,2025-08-18,Fashion,Online,71.43
TXN531281,CUST105750,2026-02-02,Electronics,Online,383.72
TXN531282,CUST103011,2025-10-03,Home & Living,Online,292.74
TXN531283,CUST103455,2025-08-13,Electronics,Online,674.19
TXN531284,CUST101708,2025-09-25,Fashion,In-Store,43.55
TXN531285,CUST105100,2025-10-26,Sports & Outdoors,Online,29.53
TXN531286,CUST105282,2025-08-29,Home & Living,Online,109.62
TXN531287,CUST104915,2026-07-08,Fashion,In-Store,128.66
TXN531288,CUST101247,2026-04-16,Fashion,Online,96.87
TXN531289,CUST100775,2025-08-07,Fashion,Online,134.29
TXN531290,CUST105860,2026-03-14,Home & Living,Online,287.26
TXN531291,CUST105250,2025-11-09,Groceries,Online,30.42
TXN531292,CUST105160,2026-04-02,Home & Living,In-Store,23.87
TXN531293,CUST104694,2026-04-28,Electronics,In-Store,531.88
TXN531294,CUST100653,2026-06-30,Beauty,In-Store,98.01
TXN531295,CUST103080,2025-08-13,Beauty,Online,102.45
TXN531296,CUST100706,2026-07-05,Toys & Baby,Online,18.04
TXN531297,CUST102539,2026-01-30,Home & Living,Online,136.15
TXN531298,CUST100977,2026-05-09,Fashion,Online,46.0
TXN531299,CUST102885,2026-01-12,Fashion,In-Store,48.41
TXN531300,CUST104050,2025-12-18,Groceries,In-Store,12.35
TXN531301,CUST105064,2026-04-30,Sports & Outdoors,Online,50.75
TXN531302,CUST100492,2026-04-26,Electronics,In-Store,235.06
TXN531303,CUST105373,2025-07-31,Sports & Outdoors,Online,67.78
TXN531304,CUST101143,2026-02-01,Home & Living,Online,228.85
TXN531305,CUST105670,2026-04-09,Beauty,Online,83.1
TXN531306,CUST102898,2026-01-26,Beauty,Online,88.52
TXN531307,CUST100349,2025-12-07,Toys & Baby,Online,39.04
TXN531308,CUST104765,2026-06-30,Toys & Baby,Online,70.27
TXN531309,CUST100288,2025-12-29,Groceries,Online,25.31
TXN531310,CUST103782,2026-01-26,Home & Living,In-Store,121.64
TXN531311,CUST104806,2025-11-11,Groceries,Online,36.61
TXN531312,CUST102783,2025-09-29,Sports & Outdoors,In-Store,167.91
TXN531313,CUST104111,2026-07-03,Sports & Outdoors,Online,235.83
TXN531314,CUST103445,2026-07-17,Fashion,Online,16.18
TXN531315,CUST100431,2026-01-29,Fashion,Online,26.84
TXN531316,CUST104185,2026-01-04,Electronics,In-Store,93.37
TXN531317,CUST105721,2026-05-07,Toys & Baby,In-Store,20.89
TXN531318,CUST102060,2026-04-24,Electronics,Online,364.38
TXN531319,CUST100769,2026-06-15,Fashion,Online,64.5
TXN531320,CUST101544,2025-10-06,Sports & Outdoors,Online,52.17
TXN531321,CUST103830,2026-01-19,Fashion,Online,34.39
TXN531322,CUST105905,2025-10-23,Home & Living,Online,190.33
TXN531323,CUST104890,2026-02-14,Groceries,In-Store,24.93
TXN531324,CUST104702,2026-05-13,Sports & Outdoors,In-Store,70.68
TXN531325,CUST102160,2026-02-14,Electronics,In-Store,102.31
TXN531326,CUST103676,2026-07-19,Toys & Baby,Online,36.13
TXN531327,CUST102424,2026-03-13,Beauty,Online,83.69
TXN531328,CUST100362,2025-10-22,Groceries,Online,57.96
TXN531329,CUST102954,2026-04-06,Sports & Outdoors,Online,238.86
TXN531330,CUST103291,2025-08-10,Groceries,Online,26.89
TXN531331,CUST105105,2026-07-19,Groceries,In-Store,19.36
TXN531332,CUST104593,2026-04-24,Toys & Baby,Online,74.13
TXN531333,CUST102729,2025-12-25,Groceries,In-Store,14.34
TXN531334,CUST102983,2026-04-13,Sports & Outdoors,In-Store,65.24
TXN531335,CUST104778,2025-08-31,Beauty,Online,66.09
TXN531336,CUST101743,2026-07-01,Sports & Outdoors,Online,116.69
TXN531337,CUST102158,2026-01-31,Home & Living,In-Store,229.19
TXN531338,CUST105436,2026-04-02,Electronics,Online,143.29
TXN531339,CUST104572,2026-04-13,Home & Living,Online,257.39
TXN531340,CUST105669,2026-07-09,Sports & Outdoors,Online,74.59
TXN531341,CUST105294,2026-04-08,Home & Living,In-Store,208.64
TXN531342,CUST104588,2026-07-14,Beauty,Online,78.2
TXN531343,CUST101574,2026-04-25,Toys & Baby,Online,23.41
TXN531344,CUST103122,2025-09-27,Toys & Baby,Online,45.08
TXN531345,CUST102501,2026-02-19,Electronics,Online,567.24
TXN531346,CUST102341,2026-04-24,Home & Living,Online,246.51
TXN531347,CUST104691,2026-07-10,Home & Living,Online,45.93
TXN531348,CUST102322,2026-04-12,Fashion,Online,67.18
TXN531349,CUST100891,2026-05-04,Home & Living,Online,85.47
TXN531350,CUST102095,2026-02-13,Toys & Baby,Online,18.13
TXN531351,CUST104863,2025-08-19,Fashion,In-Store,85.68
TXN531352,CUST103041,2026-07-13,Beauty,Online,78.16
TXN531353,CUST100072,2026-02-13,Fashion,In-Store,141.06
TXN531354,CUST103754,2026-02-09,Sports & Outdoors,Online,191.15
TXN531355,CUST101055,2026-07-12,Home & Living,Online,186.03
TXN531356,CUST100660,2026-04-26,Toys & Baby,Online,42.23
TXN531357,CUST101829,2026-07-25,Electronics,Online,637.49
TXN531358,CUST104633,2025-11-12,Toys & Baby,In-Store,66.1
TXN531359,CUST100307,2025-08-06,Home & Living,Online,196.78
TXN531360,CUST101248,2026-07-10,Toys & Baby,Online,93.36
TXN531361,CUST101223,2025-10-17,Toys & Baby,Online,19.3
TXN531362,CUST104954,2026-01-16,Fashion,In-Store,123.48
TXN531363,CUST101505,2026-04-24,Sports & Outdoors,Online,167.2
TXN531364,CUST103486,2025-12-10,Electronics,Online,315.04
TXN531365,CUST100770,2026-03-31,Fashion,Online,97.16
TXN531366,CUST104765,2025-07-31,Beauty,Online,101.9
TXN531367,CUST101570,2025-10-27,Electronics,In-Store,243.82
TXN531368,CUST102770,2026-04-26,Sports & Outdoors,Online,197.76
TXN531369,CUST101993,2025-12-08,Groceries,In-Store,42.0
TXN531370,CUST103962,2025-08-28,Groceries,Online,35.37
TXN531371,CUST101556,2025-12-01,Groceries,Online,14.28
TXN531372,CUST100003,2025-11-30,Fashion,In-Store,115.67
TXN531373,CUST103149,2026-03-15,Electronics,Online,785.96
TXN531374,CUST105849,2025-12-13,Groceries,Online,8.66
TXN531375,CUST105001,2025-09-27,Fashion,In-Store,103.67
TXN531376,CUST105959,2026-07-02,Sports & Outdoors,In-Store,40.54
TXN531377,CUST102675,2025-11-13,Toys & Baby,Online,14.44
TXN531378,CUST103419,2026-05-12,Home & Living,Online,34.47
TXN531379,CUST104811,2025-11-06,Toys & Baby,In-Store,64.96
TXN531380,CUST102026,2026-01-23,Toys & Baby,Online,91.96
TXN531381,CUST100693,2026-05-19,Fashion,Online,32.0
TXN531382,CUST101022,2025-07-30,Sports & Outdoors,In-Store,177.92
